"id" "sex" "age" "marital" "child" "educ" "source" "smoke" "smokenum" "op1" "op2" "op3" "op4" "op5" "op6" "mast1" "mast2" "mast3" "mast4" "mast5" "mast6" "mast7" "pn1" "pn2" "pn3" "pn4" "pn5" "pn6" "pn7" "pn8" "pn9" "pn10" "pn11" "pn12" "pn13" "pn14" "pn15" "pn16" "pn17" "pn18" "pn19" "pn20" "lifsat1" "lifsat2" "lifsat3" "lifsat4" "lifsat5" "pss1" "pss2" "pss3" "pss4" "pss5" "pss6" "pss7" "pss8" "pss9" "pss10" "sest1" "sest2" "sest3" "sest4" "sest5" "sest6" "sest7" "sest8" "sest9" "sest10" "m1" "m2" "m3" "m4" "m5" "m6" "m7" "m8" "m9" "m10" "pc1" "pc2" "pc3" "pc4" "pc5" "pc6" "pc7" "pc8" "pc9" "pc10" "pc11" "pc12" "pc13" "pc14" "pc15" "pc16" "pc17" "pc18" "rop2" "rop4" "rop6" "rmast1" "rmast3" "rmast4" "rmast6" "rmast7" "rpss4" "rpss5" "rpss7" "rpss8" "rsest3" "rsest5" "rsest7" "rsest9" "rsest10" "rpc1" "rpc2" "rpc7" "rpc11" "rpc15" "rpc16" "toptim" "tmast" "tposaff" "tnegaff" "tlifesat" "tpstress" "tslfest" "tmarlow" "tpcoiss" "agegp3" "agegp5" "educrec" "lg10negaff" "mah_1" "coo_1" "mah_2"
"332" 418 "FEMALES" 22 "SINGLE" "YES" "COMPLETED HIGHSCHOOL" "MONEY/FINANCES" "NO" NA 5 4 3 3 2 4 2 3 3 2 4 2 3 4 3 1 3 4 3 2 3 3 2 1 4 3 1 4 4 3 2 1 1 3 3 3 1 2 3 3 3 3 2 3 2 3 3 3 4 4 3 3 2 2 3 2 3 3 1 1 1 0 1 0 1 1 1 1 2 2 3 4 4 2 4 2 5 3 5 3 4 2 3 2 2 4 2 3 2 3 2 3 3 2 3 4 4 3 2 3 2 2 2 4 4 2 1 3 4 17 20 31 21 12 32 26 8 56 "18 - 29" "18 - 24" "completed high school" 1.32221929473392 0.230211451248081 0.000598095196244894 1.08894159921102
"333" 432 "FEMALES" 44 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 5 3 5 3 5 5 4 4 3 4 4 1 4 5 3 1 3 1 5 5 3 4 3 3 3 4 1 3 1 3 3 2 1 4 4 4 4 1 4 1 4 4 3 3 4 4 5 3 4 4 1 4 1 4 1 4 1 1 1 1 1 0 0 0 1 0 0 1 3 1 3 5 4 3 5 2 3 4 5 4 1 3 4 4 2 3 3 3 1 1 2 1 4 1 2 3 2 2 4 4 4 4 4 3 5 1 1 2 2 22 17 38 19 17 29 40 5 51 "30 - 44" "41 - 49" "completed high school" 1.27875360095283 1.48376011807157 0.000618267537609961 1.08639859535409
"334" 165 "MALES" 46 "SEPARATED" "NO" "SOME ADDITIONAL TRAINING" "FAMILY" "NO" 0 2 3 4 4 2 2 2 3 1 1 2 1 1 4 2 1 4 1 3 4 2 3 1 1 2 3 1 3 1 3 4 2 1 2 2 5 6 2 2 4 1 4 3 3 3 4 2 3 4 4 1 3 1 4 1 4 1 3 1 1 1 1 0 0 1 1 0 1 2 1 4 4 4 4 1 4 4 4 2 5 4 4 1 1 2 2 3 2 4 3 4 4 4 4 2 3 3 2 4 4 4 4 2 4 5 5 4 5 5 17 24 33 13 17 25 37 7 73 "45+" "41 - 49" "some additional training" 1.11394335230684 1.06693361886651 0.000303676030019553 1.07345066279923
"335" 430 "FEMALES" 29 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 3 3 3 4 3 2 3 2 2 1 2 1 4 3 1 3 1 3 3 1 3 1 2 3 4 1 3 1 3 4 1 1 5 5 6 6 3 3 3 3 4 4 3 4 4 3 2 4 4 1 3 1 4 2 2 1 1 1 1 1 0 1 0 1 0 1 1 2 2 4 2 3 3 2 3 2 2 2 3 3 3 1 1 3 3 3 3 3 3 3 3 3 4 2 2 2 2 4 4 3 4 4 4 4 4 4 5 5 19 20 33 13 25 25 36 7 60 "18 - 29" "25 - 32" "completed high school" 1.11394335230684 0.241437969823132 0.000462614510059427 1.07345066279923
"336" 68 "MALES" 55 "DIVORCED" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" NA 4 2 4 2 4 2 2 3 2 2 3 1 1 4 2 1 3 1 4 4 1 4 2 2 4 4 1 4 3 4 4 1 1 4 4 4 5 2 2 2 2 4 4 2 4 4 3 2 3 4 1 4 1 4 1 3 1 1 1 1 1 1 1 0 1 1 0 1 2 2 4 4 5 5 2 4 4 4 2 4 4 4 2 2 4 4 4 4 4 3 3 3 4 4 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 24 23 39 15 19 21 38 8 74 "45+" "50+" "completed undergrad uni" 1.17609125905568 1.34497080029261 0.000691860400593017 1.07301042709948
"337" 2 "FEMALES" 21 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 4 2 4 5 2 2 3 1 1 2 1 3 4 4 2 3 1 4 4 4 4 1 2 3 3 2 4 1 4 4 4 3 4 4 4 4 4 3 3 4 4 3 3 3 3 3 3 3 3 2 3 2 3 1 3 2 2 0 1 1 0 0 0 0 1 0 0 2 4 3 3 2 5 4 3 3 3 2 5 4 5 2 2 5 5 2 2 4 3 4 4 4 2 2 3 3 3 3 3 4 3 3 4 2 2 4 4 4 19 22 37 24 20 30 31 3 66 "18 - 29" "18 - 24" "completed undergrad uni" 1.38021124171161 0.242599765057913 0.00101985586047359 1.06739882039431
"338" 141 "FEMALES" 41 "REMARRIED" "YES" "COMPLETED UNDERGRADUATE" "MONEY/FINANCES" "YES" 100 4 1 4 1 5 1 2 3 1 1 2 1 2 5 3 2 4 1 4 4 2 4 1 2 4 4 2 4 1 4 4 3 1 5 5 5 5 6 3 2 3 5 4 4 4 4 3 3 3 4 1 3 1 3 1 4 1 1 1 1 1 0 1 1 1 1 1 0 2 4 3 2 4 2 2 4 4 4 3 4 4 4 2 1 4 4 5 5 5 3 4 4 4 3 1 2 2 2 4 4 4 4 4 4 2 4 3 4 5 28 23 41 18 26 25 37 8 65 "30 - 44" "41 - 49" "completed undergrad uni" 1.25527250510331 0.153433625515119 1.73924480399645e-06 1.05682429885036
"339" 513 "MALES" 67 "MARRIED FIRST TIME" "NO" "COMPLETED HIGHSCHOOL" "HEALTH/ILLNESS" "NO" 0 4 2 4 2 5 1 1 4 1 1 4 2 1 4 2 2 4 5 4 4 2 3 1 2 3 4 2 2 5 2 4 4 1 5 6 4 5 3 4 4 4 4 3 3 3 4 4 2 3 4 2 3 3 2 2 2 4 2 1 1 1 0 1 0 1 1 1 1 2 3 4 4 4 5 4 3 5 5 4 3 4 3 4 5 5 5 4 4 5 4 4 4 3 4 2 3 3 2 3 2 3 1 3 4 3 2 2 2 1 26 27 34 26 23 31 26 8 64 "45+" "50+" "completed high school" 1.41497334797082 1.96523583318282 0.0085458847824085 1.0479951744762
"340" 479 "FEMALES" 53 "MARRIED FIRST TIME" "NO" "SOME ADDITIONAL TRAINING" "SPOUSE OR PARTNER" "NO" NA 3 2 4 1 4 4 1 3 1 1 4 1 1 4 3 2 3 1 4 5 3 4 1 2 3 3 1 3 1 3 4 1 1 2 2 2 2 2 4 1 2 4 3 2 4 4 2 1 4 4 1 4 1 4 3 4 1 1 0 1 1 0 1 1 1 1 0 1 1 3 5 5 5 4 1 4 4 4 1 3 5 2 3 5 4 4 4 5 2 4 4 4 4 4 2 3 2 2 4 4 2 4 4 5 3 5 5 3 1 22 27 36 16 10 21 38 7 71 "45+" "50+" "some additional training" 1.20411998265592 1.78384679647373 4.85664193046316e-05 1.02702013196049
"341" 257 "FEMALES" 56 "MARRIED FIRST TIME" "NO" "SOME SECONDARY" "HEALTH/ILLNESS" "NO" 0 5 4 4 3 4 2 2 4 3 3 3 2 2 5 2 2 2 1 5 2 2 4 1 2 2 2 3 2 1 3 4 3 1 4 3 4 6 5 3 3 2 4 3 2 4 4 2 2 3 3 1 3 1 4 3 3 2 1 0 1 1 0 1 0 0 1 0 0 3 2 3 5 5 4 3 3 4 4 4 3 2 3 3 3 3 4 2 3 4 3 2 2 3 3 2 3 2 2 4 4 2 3 4 3 4 3 2 3 3 22 20 31 18 22 23 33 4 61 "45+" "50+" "did not complete high school" 1.25527250510331 0.291997617541539 0.00126486030793385 1.02461858055545
"342" 242 "FEMALES" 18 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 2 2 2 4 2 2 3 1 2 3 1 2 4 2 1 3 2 4 2 2 3 3 3 4 4 2 3 4 3 3 3 2 4 4 3 5 5 3 3 4 3 4 2 3 3 2 1 4 4 1 3 3 3 2 3 2 1 0 0 1 0 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 4 4 3 4 3 4 3 3 2 3 3 4 2 3 3 4 NA NA NA NA NA NA 21 23 33 24 21 26 33 2 NA "18 - 29" "18 - 24" "completed high school" 1.38021124171161 NA NA 1.01356679172799
"343" 234 "FEMALES" 44 "SINGLE" "NO" "POSTGRADUATE COMPLETED" NA "YES" 25 3 2 5 1 4 1 1 4 1 1 4 1 1 4 4 2 2 4 5 4 3 4 1 2 4 4 2 3 2 4 4 2 1 5 4 4 5 5 4 3 4 4 3 2 5 4 3 2 4 4 1 4 1 4 1 4 2 2 1 1 1 1 0 0 0 0 0 0 5 3 3 4 4 3 3 3 4 4 2 4 3 3 2 3 4 5 4 5 5 4 4 4 4 4 2 3 1 2 4 4 4 3 3 1 3 3 4 4 3 26 28 38 23 23 26 38 4 62 "30 - 44" "41 - 49" "completed postgrad uni" 1.36172783601759 3.14649468182285 0.00211365301642777 1.01187790313872
"344" 91 "MALES" 51 "REMARRIED" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 1 4 1 4 1 1 3 2 1 4 1 1 4 2 1 4 1 4 3 1 3 2 2 3 3 1 4 1 4 4 2 1 5 5 5 5 5 3 2 1 4 4 1 1 5 2 2 4 3 1 3 1 3 1 3 1 1 1 1 0 0 0 0 0 1 0 0 2 2 3 4 4 3 2 2 4 5 2 3 4 3 2 2 3 4 5 5 5 4 3 4 4 4 2 2 5 1 4 4 4 4 4 4 4 4 4 4 4 27 26 36 14 25 21 36 3 66 "45+" "50+" "completed high school" 1.14612803567824 1.15460457176494 0.000425965244275744 0.992978115763385
"345" 34 "MALES" 64 "MARRIED FIRST TIME" "NO" "POSTGRADUATE COMPLETED" "MONEY/FINANCES" "NO" 0 4 1 4 2 3 1 1 3 1 2 4 1 2 4 1 2 4 2 3 4 1 3 2 1 1 3 2 3 1 3 3 1 1 4 5 4 4 2 2 3 3 4 3 2 4 3 3 2 4 4 1 3 1 3 1 3 3 1 1 1 1 1 1 0 0 1 0 1 1 2 5 3 5 2 3 3 4 4 3 4 3 1 1 1 3 3 5 4 5 4 4 3 4 3 2 3 2 3 4 4 4 2 4 5 4 3 3 5 5 25 25 31 14 19 25 35 7 65 "45+" "50+" "completed postgrad uni" 1.14612803567824 0.669487691113568 8.15927988269727e-05 0.98836036147584
"346" 8 "FEMALES" 38 "DIVORCED" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 2 2 4 2 4 3 2 3 2 2 3 2 2 5 2 2 3 1 4 4 2 4 1 2 4 4 2 4 1 4 4 2 2 5 5 5 6 5 3 3 3 4 4 3 3 4 3 2 3 4 1 3 1 3 2 3 1 1 1 0 1 0 0 0 0 1 0 0 3 2 4 3 4 2 3 2 2 3 3 2 3 2 4 3 2 2 4 4 3 3 3 3 3 3 2 2 3 2 4 4 3 4 4 3 4 3 3 2 3 21 21 40 17 26 26 35 3 49 "30 - 44" "33 - 40" "completed undergrad uni" 1.23044892137827 1.07498383450505 0.000946252693004931 0.979721103476307
"347" 412 "MALES" 48 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "WORK" "NO" NA 5 2 4 1 4 3 1 4 1 1 4 1 1 4 2 1 4 1 4 4 1 4 2 2 3 2 1 4 1 4 4 2 1 4 4 4 5 2 2 3 2 5 3 2 4 4 3 1 4 4 1 4 1 4 1 4 1 1 0 1 1 1 1 0 1 1 0 0 2 2 4 4 4 4 2 4 4 4 3 4 4 4 2 2 4 4 4 5 3 4 4 4 4 4 1 3 2 2 4 4 4 4 4 4 4 4 3 4 4 25 28 37 14 19 21 40 6 71 "45+" "41 - 49" "some additional training" 1.14612803567824 2.47113686088309 1.03169970655116e-08 0.978859181268432
"348" 64 "MALES" 27 "LIVING WITH PARTNER" "NO" "COMPLETED HIGHSCHOOL" "MONEY/FINANCES" "YES" 150 4 1 5 2 5 3 2 4 3 2 4 1 1 3 2 2 3 1 5 2 5 2 1 3 3 2 2 3 1 4 5 2 2 5 5 6 6 7 3 2 3 4 3 2 4 4 3 2 4 4 1 4 1 3 1 4 2 1 0 1 1 1 1 0 0 1 1 0 1 1 5 4 5 3 3 4 3 4 2 3 4 4 3 2 3 4 5 4 3 3 2 3 4 4 2 3 2 2 4 4 4 3 4 5 5 3 4 3 4 26 24 32 21 29 24 38 6 70 "18 - 29" "25 - 32" "completed high school" 1.32221929473392 0.645224810595607 7.07255801558289e-06 0.978370492362792
"349" 327 "FEMALES" 46 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 3 2 1 3 3 3 3 2 3 3 4 4 3 3 2 1 5 2 2 4 2 3 1 3 3 3 1 4 4 3 3 1 1 5 3 5 5 4 1 2 3 3 3 4 3 2 3 4 2 4 2 2 4 2 4 2 4 3 1 1 1 1 1 0 1 1 0 1 4 2 5 3 2 3 5 1 2 3 4 2 2 2 4 4 2 3 4 3 3 2 2 2 1 2 3 3 3 4 3 1 1 1 2 2 4 1 2 2 2 17 15 33 18 22 30 20 8 43 "45+" "41 - 49" "completed undergrad uni" 1.25527250510331 3.37031367622807 0.00313892556625397 0.962937852163329
"350" 226 "FEMALES" 48 "MARRIED FIRST TIME" "NO" "COMPLETED HIGHSCHOOL" "TIME (lack of time, too much to do)" "NO" 0 3 3 4 2 3 3 3 3 3 2 1 2 3 4 1 2 2 1 5 3 3 3 2 2 2 4 2 3 1 2 3 4 4 3 3 2 3 6 3 3 4 3 2 3 3 3 4 2 4 4 1 3 1 2 3 3 2 1 1 1 1 0 0 0 0 1 0 0 4 4 3 3 4 2 5 4 3 4 4 2 4 2 3 2 2 2 3 4 3 2 2 3 3 2 3 4 3 3 4 4 2 3 4 2 2 1 2 3 4 20 16 31 22 17 32 33 4 49 "45+" "41 - 49" "completed high school" 1.34242268082221 2.17106661056453 1.89934121767951e-05 0.924708598630878
"351" 284 "FEMALES" 55 "MARRIED FIRST TIME" "NO" "SOME ADDITIONAL TRAINING" "LIFE IN GENERAL" "NO" 0 5 1 4 2 5 1 2 3 2 3 3 2 2 4 3 1 3 1 3 1 2 3 1 1 2 3 2 4 1 3 3 2 2 5 4 6 6 4 3 2 3 5 4 4 4 4 3 4 4 4 1 4 1 4 1 2 1 1 0 1 0 1 1 1 0 1 0 0 1 3 5 3 3 4 3 2 3 2 2 5 2 3 2 1 3 3 5 4 5 3 3 2 3 3 1 2 2 2 4 4 4 4 4 5 3 3 4 4 5 28 20 29 16 25 26 38 5 62 "45+" "50+" "some additional training" 1.20411998265592 0.361658472489803 0.000148350017933725 0.917484025041079
"352" 280 "MALES" 34 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 2 3 1 5 1 3 4 1 4 4 3 2 3 5 1 5 1 3 4 5 4 3 4 2 2 1 3 3 3 3 1 1 1 1 3 3 1 3 3 3 2 3 4 4 3 4 3 4 4 1 4 1 3 2 4 4 3 0 1 1 0 0 1 0 0 0 0 4 5 4 2 4 1 5 3 2 1 5 4 5 3 2 1 5 5 4 5 5 2 4 1 2 3 4 3 2 3 4 4 3 1 2 2 1 1 1 4 5 26 20 32 25 9 32 33 3 53 "30 - 44" "33 - 40" "completed high school" 1.39794000867204 0.422354238230301 0.000492304567564606 0.905451800359803
"353" 528 "MALES" 27 "MARRIED FIRST TIME" "NO" "COMPLETED UNDERGRADUATE" "TIME (lack of time, too much to do)" "NO" 0 3 4 2 4 3 3 2 2 2 2 3 3 3 3 2 1 2 3 4 3 5 2 2 2 2 2 1 4 1 4 3 3 3 2 6 3 4 1 2 2 3 4 3 3 2 4 4 2 2 3 2 3 2 2 4 3 3 3 1 1 1 0 0 0 0 1 0 0 2 2 4 3 4 4 4 2 4 3 2 3 4 2 3 3 3 2 2 2 3 3 3 3 2 2 2 3 4 2 3 3 1 2 2 4 4 2 4 3 3 15 18 29 23 16 27 24 4 58 "18 - 29" "25 - 32" "completed undergrad uni" 1.36172783601759 1.00240093289128 0.00055995301823827 0.894514119292853
"354" 424 "FEMALES" 63 "DIVORCED" "NO" "COMPLETED HIGHSCHOOL" "FAMILY" "NO" NA 3 4 4 3 3 3 3 3 4 4 3 2 3 4 3 2 4 2 5 5 2 4 1 1 3 3 1 4 2 4 3 1 1 1 3 3 4 3 3 3 2 3 2 2 4 3 3 1 3 3 2 3 2 3 2 3 2 3 1 1 1 0 1 0 1 1 0 1 1 1 4 4 3 4 3 3 3 4 4 4 3 4 2 2 4 4 2 3 3 2 1 1 3 2 3 4 2 3 3 3 3 3 2 5 5 3 2 4 4 18 15 39 16 14 26 29 7 67 "45+" "50+" "completed high school" 1.20411998265592 5.66548560182485 0.00435007617321116 0.893759010677645
"355" 544 "FEMALES" 23 "STEADY RELATIONSHIP" "NO" "SOME ADDITIONAL TRAINING" "WORK" "NO" 0 3 2 4 3 4 2 2 3 3 2 4 2 4 3 4 2 3 1 4 4 5 3 2 4 3 3 2 3 2 3 3 2 2 2 4 4 4 3 4 3 4 4 3 3 3 4 4 3 4 4 2 3 1 3 4 4 3 2 1 1 1 1 1 0 0 1 0 0 2 3 4 3 4 3 4 3 3 4 4 3 4 3 4 3 3 4 4 3 4 3 2 3 3 1 2 3 3 2 3 4 1 2 3 4 3 2 2 2 3 22 19 32 26 17 31 31 6 57 "18 - 29" "18 - 24" "some additional training" 1.41497334797082 0.489670040425862 0.000234259555002785 0.889291305033857
"356" 137 "FEMALES" 22 "LIVING WITH PARTNER" "NO" "SOME ADDITIONAL TRAINING" "RELATIONSHIPS" "NO" NA 3 2 3 2 3 3 2 3 4 2 3 3 3 4 3 2 2 1 4 3 3 3 1 2 2 3 2 3 1 3 3 3 2 5 5 4 5 4 4 4 3 3 3 2 3 3 3 3 4 4 1 4 2 2 3 2 3 4 1 1 1 0 0 0 1 1 0 0 4 3 4 2 2 1 3 1 4 5 5 2 4 1 4 4 1 1 4 4 3 3 1 3 2 2 3 3 3 3 4 3 2 2 1 2 3 3 1 2 2 20 17 30 20 23 31 28 5 41 "18 - 29" "18 - 24" "some additional training" 1.30102999566398 2.84706375554282 0.000776595456554886 0.887760240957055
"357" 241 "FEMALES" 48 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 2 5 1 5 2 2 3 1 1 4 1 2 4 2 1 4 1 3 4 1 4 2 2 4 4 1 4 1 4 4 2 2 6 6 6 6 5 3 2 3 4 4 3 3 4 3 2 4 4 1 4 1 4 1 4 2 1 1 1 1 0 1 0 1 0 0 1 1 2 5 4 3 3 3 3 3 4 2 3 4 3 2 2 3 3 4 5 4 3 4 4 4 3 2 2 3 2 4 4 4 3 4 5 4 3 4 4 4 27 25 39 15 29 25 39 6 65 "45+" "41 - 49" "completed undergrad uni" 1.17609125905568 0.669487691113568 8.15927988269727e-05 0.883282494587732
"358" 213 "MALES" 22 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "LIFE IN GENERAL" "NO" NA 4 1 4 1 5 2 2 3 4 1 3 3 3 4 2 3 4 1 4 3 2 3 1 3 3 4 2 3 1 4 4 3 2 3 6 3 3 2 3 4 4 3 3 2 4 3 4 2 3 4 1 4 1 2 3 2 3 2 1 1 1 1 1 0 0 1 0 0 2 4 4 3 4 4 5 2 3 4 2 3 3 3 4 4 3 5 5 5 4 3 1 4 2 2 3 3 2 3 4 4 2 2 3 4 2 1 4 2 2 27 18 36 20 17 30 30 6 56 "18 - 29" "18 - 24" "completed undergrad uni" 1.30102999566398 0.914886763573594 9.62501140160195e-07 0.883152961238031
"359" 373 "MALES" 32 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "WORK" "YES" 150 4 1 3 1 4 2 2 3 1 2 4 2 2 4 2 2 4 1 4 2 3 4 2 2 3 4 2 4 2 4 3 2 2 5 4 4 3 4 2 3 3 4 4 2 4 4 3 2 4 4 1 4 1 4 3 3 1 1 0 1 1 1 0 1 0 1 0 0 2 2 4 4 4 3 3 4 4 3 2 3 4 3 2 2 4 4 5 5 4 3 4 3 3 3 2 2 2 2 4 4 2 4 4 4 4 3 4 4 4 25 23 36 20 20 23 37 5 67 "30 - 44" "25 - 32" "completed high school" 1.30102999566398 0.284511213745556 0.00018676009696076 0.880599144125896
"360" 260 "FEMALES" 41 "STEADY RELATIONSHIP" "NO" "POSTGRADUATE COMPLETED" "WORK" "NO" 1 2 2 3 3 3 2 2 3 2 2 1 3 3 4 3 4 2 1 5 5 3 4 2 1 3 4 2 3 3 4 4 2 2 4 4 4 3 3 3 3 3 4 3 3 4 3 3 3 4 4 2 3 1 2 4 3 2 3 0 1 1 0 0 0 0 0 0 0 5 3 2 3 2 5 3 2 2 3 3 5 3 5 3 4 4 4 4 3 4 3 3 3 2 2 2 3 2 3 3 4 1 3 2 1 3 3 3 3 2 19 17 38 23 18 28 29 2 55 "30 - 44" "41 - 49" "completed postgrad uni" 1.36172783601759 1.47327246551909 0.000778494306548834 0.879969601997902
"361" 380 "MALES" 38 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "MONEY/FINANCES" "YES" 120 3 2 3 1 4 1 1 3 2 2 4 2 2 3 4 2 3 1 3 3 2 3 1 2 2 3 2 3 1 3 3 2 2 4 4 5 5 4 3 2 3 4 4 3 4 4 3 3 4 4 1 3 1 3 3 3 2 3 1 1 1 0 1 0 0 1 0 0 2 4 4 3 4 4 3 3 4 4 2 4 3 4 2 2 4 4 4 5 5 4 3 3 3 3 2 2 2 2 4 4 2 3 2 4 2 3 4 4 4 24 23 29 19 22 25 32 5 66 "30 - 44" "33 - 40" "some additional training" 1.27875360095283 0.209421816015409 7.04046298790841e-09 0.868131663145092
"362" 480 "MALES" 29 "SINGLE" "YES" "SOME ADDITIONAL TRAINING" "WORK" "NO" NA 3 2 4 2 5 1 1 2 2 2 3 1 3 3 3 1 4 1 3 4 1 4 2 2 2 2 1 2 1 4 4 2 1 3 4 4 2 3 3 3 3 4 4 3 3 3 2 3 4 4 2 4 1 3 2 4 1 1 1 1 1 1 0 0 0 1 0 0 1 2 3 3 3 4 3 4 3 3 3 4 3 3 3 3 3 3 4 4 5 4 3 3 4 2 2 2 3 3 3 4 3 4 4 5 4 3 3 3 3 25 21 32 15 16 27 37 5 60 "18 - 29" "25 - 32" "some additional training" 1.17609125905568 0.0401761398897601 4.43715815835592e-06 0.851308265377889
"363" 514 "FEMALES" 62 "MARRIED FIRST TIME" "NO" "SOME ADDITIONAL TRAINING" NA "NO" 0 3 2 3 4 4 1 2 4 1 1 2 2 3 2 2 1 4 2 4 4 1 4 2 2 1 3 1 3 1 4 3 2 1 3 3 4 5 4 3 3 2 3 3 3 4 4 3 3 4 4 1 4 1 3 1 3 1 1 1 1 1 1 0 0 0 1 1 1 4 2 3 3 5 2 1 4 4 4 2 4 4 4 2 2 4 4 4 2 5 3 4 4 3 2 3 3 2 2 4 4 4 4 4 2 4 5 4 4 4 21 22 32 15 19 27 38 7 68 "45+" "50+" "some additional training" 1.17609125905568 0.471931429993003 0.000186698100600694 0.851308265377889
"364" 203 "FEMALES" 41 "DIVORCED" "YES" "COMPLETED UNDERGRADUATE" "WORK" "YES" 5 5 1 4 2 4 2 1 4 1 1 4 1 1 3 5 2 3 1 5 4 4 4 3 3 4 4 2 2 1 3 3 2 2 5 6 6 6 4 5 1 5 5 3 2 5 4 5 5 4 4 1 4 1 4 1 3 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 5 5 5 1 5 5 5 1 5 5 5 1 1 5 5 5 4 4 4 4 4 4 4 1 3 1 2 4 4 4 4 4 5 5 5 5 5 5 26 28 35 25 27 30 39 9 86 "30 - 44" "41 - 49" "completed undergrad uni" 1.39794000867204 4.78375779402455 0.0344740092181586 0.849765035441059
"365" 152 "FEMALES" 31 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 2 2 3 3 4 3 2 2 2 2 3 2 3 4 2 1 3 2 3 4 3 3 4 4 3 3 1 2 1 3 3 1 1 4 5 5 4 4 3 3 4 3 3 3 3 3 4 2 4 4 2 4 2 3 2 3 2 2 1 1 1 0 0 1 0 1 0 0 4 3 3 2 3 2 3 3 3 3 4 3 3 3 4 3 2 3 4 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 2 3 3 2 2 3 19 19 31 20 22 31 33 5 48 "30 - 44" "25 - 32" "completed undergrad uni" 1.30102999566398 1.13968765140774 1.00600454375347e-05 0.849356698810303
"366" 294 "MALES" 41 "MARRIED FIRST TIME" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 2 2 4 3 4 3 3 4 1 2 3 1 1 4 2 1 4 1 4 5 1 4 3 3 4 3 1 4 1 4 3 1 1 5 3 6 6 6 3 1 2 4 4 3 3 4 3 1 4 4 1 1 3 4 1 3 1 1 1 1 1 0 0 0 0 0 0 0 4 5 4 3 4 3 2 2 3 3 3 3 2 2 3 4 2 2 4 3 3 2 4 3 4 4 2 2 3 2 4 2 4 4 4 2 1 4 3 3 2 20 24 39 15 26 22 34 3 48 "30 - 44" "41 - 49" "completed undergrad uni" 1.17609125905568 2.80552553815321 0.0051116838810852 0.843373781495517
"367" 414 "MALES" 24 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "SPOUSE OR PARTNER" "NO" NA 4 3 4 3 3 4 2 3 2 2 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 4 2 3 2 3 3 2 1 5 6 6 6 4 2 2 3 3 3 3 3 3 2 3 3 3 2 3 2 3 2 3 3 3 0 1 1 0 0 0 1 1 0 0 3 4 3 2 3 3 4 3 3 4 4 4 3 3 3 3 3 3 3 3 2 3 3 3 2 2 3 3 3 3 3 3 3 2 2 3 2 2 2 3 3 19 19 31 24 27 27 28 4 52 "18 - 29" "18 - 24" "completed undergrad uni" 1.38021124171161 0.659778863117218 0.000632238621243062 0.841156946800861
"368" 361 "MALES" 48 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 2 4 2 4 2 3 4 1 1 4 2 1 4 4 2 4 1 4 4 2 4 1 2 3 4 1 4 1 4 4 1 1 6 6 7 7 7 3 2 3 4 3 2 4 4 2 1 4 4 1 4 1 4 1 4 2 1 0 1 1 1 1 1 1 1 1 1 2 2 4 3 4 3 2 3 4 4 2 3 5 4 2 2 3 3 4 4 4 2 4 4 3 4 2 3 2 2 4 4 4 3 4 4 4 4 4 4 4 23 25 39 16 33 22 39 9 67 "45+" "41 - 49" "completed high school" 1.20411998265592 0.680461954854131 0.000182642547035789 0.836735507218694
